D1, D2, Con/ACC, Con/RT, In/ACC, In/RT
 1.0,  1.0,  1.0, .421, 0.96, .475
 1.0,  1.0,  1.0, .428, 0.86, .482
 1.0,  1.0,  1.0, .436, 0.96, .501
 1.0,  1.0,  1.0, .434, 0.92, 0.49
 1.0,  1.0,  1.0, .423,  0.9, .492
 1.0,  1.0,  1.0, .426, 0.98, .493
 1.0,  1.0,  1.0, .428, 0.94, .469
 1.0,  1.0,  1.0, .422,  0.9, .474
 1.0,  1.0,  1.0, 0.43, 0.88, .482
 1.0,  1.0,  1.0, .435, 0.92, 0.47
 1.0,  1.0,  1.0, .424, 0.86, .509
 1.0,  1.0,  1.0, .424,  0.8, .512
 1.0,  1.0,  1.0, 0.43, 0.88, .492
 1.0,  1.0,  1.0, .431, 0.94,  0.5
 1.0,  1.0,  1.0, .423,  0.8, 0.43
 1.0,  1.0,  1.0, .435, 0.82, .492
 1.0,  1.0,  1.0, .426, 0.96, .487
 1.0,  1.0,  1.0, .421, 0.96, .476
 1.0,  1.0,  1.0, .435, 0.84, .485
 1.0,  1.0,  1.0, .433,  1.0, .464
 1.0,  1.0,  1.0, .426, 0.92, .467
 1.0,  1.0,  1.0, .436,  0.9, .458
 1.0,  1.0,  1.0, .426, 0.86,  0.5
 1.0,  1.0,  1.0, .429, 0.84, .478
 1.0,  1.0,  1.0, .437,  0.9, .475
 1.0,  1.0,  1.0, .419, 0.86, .505
 1.0,  1.0,  1.0, 0.42, 0.98, .463
 1.0,  1.0,  1.0, .428, 0.88, .475
 1.0,  1.0,  1.0, .431, 0.88, .466
 1.0,  1.0,  1.0, .432, 0.96, .485
 1.0,  1.0,  1.0, .425, 0.94, .492
 1.0,  1.0,  1.0, .428, 0.94, .487
 1.0,  1.0,  1.0, .428, 0.86, .478
 1.0,  1.0,  1.0, .415, 0.96, .516
 1.0,  1.0,  1.0, .427, 0.96, .484
 1.0,  1.0,  1.0, .421, .875, .498
 1.0,  1.0,  1.0, .432,  0.9, .502
 1.0,  1.0,  1.0, 0.42, 0.84, .475
 1.0,  1.0,  1.0, .432, 0.96, .491
 1.0,  1.0,  1.0, .429, 0.94, .474
 1.0,  1.0,  1.0, .425, 0.98, .527
 1.0,  1.0,  1.0, .418,  0.9, .472
 1.0,  1.0,  1.0, .431,  0.9, .519
 1.0,  1.0,  1.0, .428, 0.86, .495
 1.0,  1.0,  1.0, .429,  0.9, .484
 1.0,  1.0,  1.0, 0.43, 0.88, .471
 1.0,  1.0,  1.0, .432, 0.92, .468
 1.0,  1.0,  1.0, .422, 0.88, .479
 1.0,  1.0,  1.0, .424, 0.94, .461
 1.0,  1.0,  1.0, .429, 0.86, .494
 1.0,  1.0,  1.0, 0.43, 0.94, .468
 1.0,  1.0,  1.0, .425, 0.84, .485
 1.0,  1.0,  1.0, .424, 0.92, .493
 1.0,  1.0,  1.0, .423, 0.96, .482
 1.0,  1.0,  1.0, .428,  0.9, .477
 1.0,  1.0,  1.0, .432,  0.9, .481
 1.0,  1.0,  1.0, .435,  0.9, .494
 1.0,  1.0,  1.0, .423,  0.9, .462
 1.0,  1.0,  1.0, .432,  0.9, .478
 1.0,  1.0,  1.0, .419, 0.96, .501
 1.0,  1.0,  1.0, .425, 0.84, .471
 1.0,  1.0,  1.0, .433, 0.84, .488
 1.0,  1.0,  1.0, .424, 0.96, .483
 1.0,  1.0,  1.0, .427,  0.9, 0.51
 1.0,  1.0,  1.0, .435,  0.9, .483
 1.0,  1.0,  1.0, .429,  0.9, .518
 1.0,  1.0,  1.0, .421, 0.96, .499
 1.0,  1.0,  1.0, .434, 0.94, .486
 1.0,  1.1,  1.0, .428, 0.88, .502
 1.0,  1.1,  1.0, .442, 0.94, .501
 1.0,  1.1,  1.0, .433,  1.0, .464
 1.0,  1.1,  1.0, .431, 0.96, .485
 1.0,  1.1,  1.0, .426,  0.9, .482
 1.0,  1.1,  1.0, .428,  0.9, .492
 1.0,  1.1,  1.0, .429, 0.96, .483
 1.0,  1.1,  1.0, .428, 0.94, .471
 1.0,  1.1,  1.0, .429, 0.94, .475
 1.0,  1.1,  1.0, .425, 0.98, .439
 1.0,  1.1,  1.0, .421,  0.9, .491
 1.0,  1.1,  1.0, .433, 0.92, .498
 1.0,  1.1,  1.0, .429, 0.94, .482
 1.0,  1.1,  1.0, .434, 0.96, .457
 1.0,  1.1,  1.0, .433, 0.92, .495
 1.0,  1.1,  1.0, .431, 0.94, .481
 1.0,  1.1,  1.0, .433, 0.92, .513
 1.0,  1.1,  1.0, 0.43, 0.92, .483
 1.0,  1.1,  1.0, .432, 0.96, .475
 1.0,  1.1,  1.0, .428, 0.98, 0.47
 1.0,  1.1,  1.0, .429, 0.82, .481
 1.0,  1.1,  1.0, .437, 0.92, .489
 1.0,  1.1,  1.0, .422, 0.82, .509
 1.0,  1.1,  1.0, .429, 0.92, .481
 1.0,  1.1,  1.0, .419, 0.88, .495
 1.0,  1.1,  1.0, .419, 0.94, .478
 1.0,  1.1,  1.0, .425, 0.94, .476
 1.0,  1.1,  1.0, .429, 0.84, .495
 1.0,  1.1,  1.0, .425, 0.86, .467
 1.0,  1.1,  1.0, .429, 0.92, 0.47
 1.0,  1.1,  1.0, .434, 0.96, .477
 1.0,  1.1,  1.0, .419,  0.9, .466
 1.0,  1.1,  1.0, .429,  1.0, .481
 1.0,  1.1,  1.0, .435, 0.94, .511
 1.0,  1.1,  1.0, 0.42, 0.96, .462
 1.0,  1.1,  1.0, .432, 0.94, .495
 1.0,  1.1,  1.0, .427, 0.92, .459
 1.0,  1.1,  1.0, .419, 0.96, .516
 1.0,  1.1,  1.0, .434, 0.86, .473
 1.0,  1.1,  1.0, .434, 0.96, .466
 1.0,  1.1,  1.0, .427, 0.86, .489
 1.0,  1.1,  1.0, .426, 0.88, .471
 1.0,  1.1,  1.0, 0.43, 0.96, .486
 1.0,  1.1,  1.0, .422,  0.9, .507
 1.0,  1.1,  1.0, .426,  0.9, .455
 1.0,  1.1,  1.0, .428, 0.92, .478
 1.0,  1.1,  1.0, .435, 0.98, .485
 1.0,  1.1,  1.0, .422, 0.88, .476
 1.0,  1.1,  1.0, .431, 0.94, .465
 1.0,  1.1,  1.0, .432, 0.92, 0.48
 1.0,  1.1,  1.0, .424,  0.9, 0.47
 1.0,  1.1,  1.0, .425, 0.94, 0.49
 1.0,  1.1,  1.0, .428, 0.96, .465
 1.0,  1.1,  1.0, 0.43, 0.94, .461
 1.0,  1.1,  1.0, .425, 0.96, .497
 1.0,  1.1,  1.0, .428, 0.84, .454
 1.0,  1.1,  1.0, .433, 0.94, .469
 1.0,  1.1,  1.0, 0.42, .911, .463
 1.0,  1.1,  1.0, .421, 0.94, .486
 1.0,  1.1,  1.0, .432, 0.86, .463
 1.0,  1.1,  1.0, .428, 0.88, .455
 1.0,  1.1,  1.0, .433, 0.86, 0.52
 1.0,  1.1,  1.0, .428,  0.9, .484
 1.0,  1.1,  1.0, .416,  0.9, .462
 1.0,  1.1,  1.0, .436, 0.94, .453
 1.0,  1.1,  1.0, .423, 0.98, .467
 1.0,  1.1,  1.0, .419, 0.94, .454
 1.0,  1.1,  1.0, 0.42, .778, .595
 1.0,  1.1,  1.0, 0.42, 0.92, .485
 1.0,  1.1,  1.0, 0.43, 0.96, .466
 1.0,  1.1,  1.0, .426, .889, .484
 1.0,  1.1,  1.0, .427, 0.86, 0.51
 1.0,  1.1,  1.0, .428, 0.88, 0.47
 1.0,  1.1,  1.0, .429, 0.84, .496
 1.0,  1.1,  1.0, .426, 0.92, .503
 1.0,  1.1,  1.0, .426, 0.94, 0.49
 1.0,  1.1,  1.0, .433, 0.88, .466
 1.0,  1.1,  1.0, .432, 0.86, .482
 1.0,  1.1,  1.0, .429, 0.86, .465
 1.0,  1.1,  1.0, .433, 0.96, .472
 1.0,  1.1,  1.0, .428,  0.9, .494
 1.0,  1.1,  1.0, .422, 0.94, .477
 1.0,  1.1,  1.0, .428, 0.92, .479
 1.0,  1.1,  1.0, .436, .848, 0.48
 1.0,  1.1,  1.0, .424, 0.94, .458
 1.0,  1.1,  1.0, .423, 0.94, .465
 1.0,  1.1,  1.0, .417, 0.78, 0.49
 1.0,  1.1,  1.0, .428, 0.88, .453
 1.0,  1.1,  1.0, .429, 0.98, .475
 1.0,  1.1,  1.0, .435, 0.94, .472
 1.0,  1.1,  1.0, .424, 0.94, .468
 1.0,  1.1,  1.0, .428,  0.9, .478
 1.0,  1.1,  1.0, .426, 0.94, .495
 1.0,  1.1,  1.0, .433, 0.92, .466
 1.0,  1.1,  1.0, .427, 0.96, 0.46
 1.0,  1.1,  1.0, .428, 0.98, .451
 1.0,  1.1,  1.0, .426, 0.88, .479
 1.0,  1.1,  1.0, .422, 0.84, .484
 1.0,  1.1,  1.0, .432, 0.88, .467
 1.0,  1.1,  1.0, .422, 0.88, .463
 1.0,  1.2,  1.0, .427, 0.84, .477
 1.0,  1.2,  1.0, .426, 0.86, .492
 1.0,  1.2,  1.0, .434, 0.96, .475
 1.0,  1.2,  1.0, .427, 0.92, .446
 1.0,  1.2,  1.0, .439, 0.94, .473
 1.0,  1.2,  1.0, .422, 0.86, .449
 1.0,  1.2,  1.0, .426, 0.92, .488
 1.0,  1.2,  1.0, .434,  0.9, .461
 1.0,  1.2,  1.0, .427, 0.86, .508
 1.0,  1.2,  1.0, .424, 0.88, .478
 1.0,  1.2,  1.0, 0.43, 0.98, .475
 1.0,  1.2,  1.0, .424, 0.92, .469
 1.0,  1.2,  1.0, .429, 0.86, .455
 1.0,  1.2,  1.0, .427, 0.92, 0.47
 1.0,  1.2,  1.0, .433, .844, .492
 1.0,  1.2,  1.0, .433, 0.98, .495
 1.0,  1.2,  1.0, .437, 0.96, .492
 1.0,  1.2,  1.0, .429, 0.96, .459
 1.0,  1.2,  1.0, .427,  0.9, .479
 1.0,  1.2,  1.0, .431,  0.9, .473
 1.0,  1.2,  1.0, .428, 0.86, .497
 1.0,  1.2,  1.0, .429, 0.94, .497
 1.0,  1.2,  1.0, .424, 0.86, .463
 1.0,  1.2,  1.0, .431,  0.9, .493
 1.0,  1.2,  1.0, .426, 0.96, .491
 1.0,  1.2,  1.0, .421, 0.94, 0.47
 1.0,  1.2,  1.0, .422, 0.92, .507
 1.0,  1.2,  1.0, .428, 0.98, .473
 1.0,  1.2,  1.0, .419,  0.8, .491
 1.0,  1.2,  1.0, .426,  0.9, 0.47
 1.0,  1.2,  1.0, .425, 0.94, .487
 1.0,  1.2,  1.0, .428, 0.94, 0.49
 1.0,  1.2,  1.0, .427, 0.96, .454
 1.0,  1.2,  1.0, .425, 0.98, .461
 1.0,  1.2,  1.0, .424, 0.92, .461
 1.0,  1.2,  1.0, .434, 0.96, .469
 1.0,  1.2,  1.0, .427, 0.96, .458
 1.0,  1.2,  1.0, 0.42, 0.94, .486
 1.0,  1.2,  1.0, 0.43,  0.9, .469
 1.0,  1.2,  1.0, .429, 0.96, .469
 1.0,  1.2,  1.0, .424, 0.88, .465
 1.0,  1.2,  1.0, .426, 0.96, .466
 1.0,  1.2,  1.0, 0.43, 0.92, .468
 1.0,  1.2,  1.0, .427, 0.94, .509
 1.0,  1.2,  1.0, .435, 0.96, .481
 1.0,  1.2,  1.0, .427,  0.9, .432
 1.0,  1.2,  1.0, .422, 0.88, .462
 1.0,  1.2,  1.0, .423, 0.94, .477
 1.0,  1.2,  1.0, .429,  1.0, .473
 1.0,  1.2,  1.0, .435, 0.88, .475
 1.0,  1.2,  1.0, .434, .949, .479
 1.0,  1.2,  1.0, .433, 0.98, .486
 1.0,  1.2,  1.0, .424, 0.92, .456
 1.0,  1.2,  1.0, .419, 0.98, .502
 1.0,  1.2,  1.0, .429, 0.96, .466
 1.0,  1.2,  1.0, .424, 0.88, .475
 1.0,  1.2,  1.0, .425, 0.96, .482
 1.0,  1.2,  1.0, .418, 0.92, .491
 1.0,  1.2,  1.0, .437, 0.88, .454
 1.0,  1.2,  1.0, .434, 0.84, .492
 1.0,  1.2,  1.0, .435, 0.94, .477
 1.0,  1.2,  1.0, .436, 0.94, .461
 1.0,  1.2,  1.0, .422, 0.92, .499
 1.0,  1.2,  1.0, .431, 0.96, .465
 1.0,  1.2,  1.0, .435,  0.9, .468
 1.0,  1.2,  1.0, .427, 0.84, .486
 1.0,  1.2,  1.0, .416, 0.88, .464
 1.0,  1.2,  1.0, .427, 0.98, 0.46
 1.0,  1.2,  1.0, .425, 0.92, .508
 1.0,  1.2,  1.0, .431, 0.96, .458
 1.0,  1.2,  1.0, .425, 0.92, .442
 1.0,  1.2,  1.0, .419, 0.92, .454
 1.0,  1.2,  1.0, .434, 0.86, .471
 1.0,  1.2,  1.0, .433, 0.94, .462
 1.0,  1.2,  1.0, .434, 0.96, .478
 1.0,  1.2,  1.0, .429,  0.9, .492
 1.0,  1.2,  1.0, .424, 0.88, .475
 1.0,  1.2,  1.0, .432, 0.92, .456
 1.0,  1.2,  1.0, .432, 0.94, .485
 1.0,  1.2,  1.0, .424, 0.96, .486
 1.0,  1.2,  1.0, .434, 0.92, .465
 1.0,  1.2,  1.0, .432, 0.82, 0.48
 1.0,  1.2,  1.0, .433, 0.94, .463
 1.0,  1.2,  1.0, 0.44, 0.92, 0.47
 1.0,  1.2,  1.0, .426, 0.94, .456
 1.0,  1.2,  1.0, 0.44, 0.88, .459
 1.0,  1.2,  1.0, .425, 0.94, 0.47
 1.0,  1.2,  1.0, .426, 0.94, .499
 1.0,  1.2,  1.0, .428, 0.92, .486
 1.0,  1.2,  1.0, .428, 0.94, .479
 1.0,  1.2,  1.0, 0.45, .875, .452
 1.0,  1.2,  1.0, .431, 0.94, .495
 1.0,  1.2,  1.0, .435, 0.92, .463
 1.0,  1.2,  1.0, .431, 0.96, .479
 1.0,  1.2,  1.0, .434, 0.92, 0.45
 1.0,  1.2,  1.0, .415, 0.94, .489
 1.0,  1.2,  1.0, .423, 0.94, .483
 1.0,  1.2,  1.0, .426,  0.9, .453
 1.0,  1.2,  1.0, .435, 0.92, .462
 1.0,  1.2,  1.0, .431, 0.88, .483
 1.0,  1.3,  1.0, 0.43, 0.98, .445
 1.0,  1.3,  1.0, .426, 0.98, 0.48
 1.0,  1.3,  1.0, 0.43, 0.92, .482
 1.0,  1.3,  1.0, .427, 0.94, .464
 1.0,  1.3,  1.0, .427, .824, .464
 1.0,  1.3,  1.0, .429, 0.92, .442
 1.0,  1.3,  1.0, .423, 0.92, .502
 1.0,  1.3,  1.0, .426,  0.9, .467
 1.0,  1.3,  1.0, .428, 0.98, .481
 1.0,  1.3,  1.0, .435, 0.92, .455
 1.0,  1.3,  1.0, .429, 0.92, .473
 1.0,  1.3,  1.0, .431, 0.86, .484
 1.0,  1.3,  1.0, .425, 0.88, .483
 1.0,  1.3,  1.0, .423, 0.94, .481
 1.0,  1.3,  1.0, .424, 0.88, .502
 1.0,  1.3,  1.0, .432,  0.9, 0.48
 1.0,  1.3,  1.0, .431, 0.98, 0.49
 1.0,  1.3,  1.0, .429, 0.94, .492
 1.0,  1.3,  1.0, .428, 0.94, 0.45
 1.0,  1.3,  1.0, .431, 0.88, .477
 1.0,  1.3,  1.0, .431, 0.94, 0.48
 1.0,  1.3,  1.0, .434,  0.9, .479
 1.0,  1.3,  1.0, .429, 0.96, .463
 1.0,  1.3,  1.0, 0.42, 0.92, .443
 1.0,  1.3,  1.0, .432, 0.88, .466
 1.0,  1.3,  1.0, .433, 0.96, .463
 1.0,  1.3,  1.0, .429,  0.9, .473
 1.0,  1.3,  1.0, .425, 0.96, .482
 1.0,  1.3,  1.0, .431, 0.94, .475
 1.0,  1.3,  1.0, .423, 0.94, .454
 1.0,  1.3,  1.0, .421, 0.88, .492
 1.0,  1.3,  1.0, .423,  0.9, 0.47
 1.0,  1.3,  1.0, 0.43, 0.92, .451
 1.0,  1.3,  1.0, .425, 0.96, .471
 1.0,  1.3,  1.0, .428,  0.9, .462
 1.0,  1.3,  1.0, .416, 0.98, .456
 1.0,  1.3,  1.0, .425,  0.9, .471
 1.0,  1.3,  1.0, .427,  0.9, .466
 1.0,  1.3,  1.0, .425,  1.0, .447
 1.0,  1.3,  1.0, .434, 0.92,  0.5
 1.0,  1.3,  1.0, .434, 0.92, .495
 1.0,  1.3,  1.0, .439,  0.9, .471
 1.0,  1.3,  1.0, .424, 0.94, .444
 1.0,  1.3,  1.0, .427, 0.96, .505
 1.0,  1.3,  1.0, .425, 0.96, .462
 1.0,  1.3,  1.0, .435, 0.92, .473
 1.0,  1.3,  1.0, .429, 0.92, .478
 1.0,  1.3,  1.0, .429, 0.96, .516
 1.0,  1.3,  1.0, .423, 0.92, .484
 1.0,  1.3,  1.0, .439, 0.94, .487
 1.0,  1.3,  1.0, .437,  0.9, .468
 1.0,  1.3,  1.0, .434, 0.86, .463
 1.0,  1.3,  1.0, .423, 0.82, .453
 1.0,  1.3,  1.0, .433,  0.9, .465
 1.0,  1.3,  1.0, .424, 0.92, .485
 1.0,  1.3,  1.0, .429,  0.9, .489
 1.0,  1.3,  1.0, .425, 0.98, .457
 1.0,  1.3,  1.0, .427, 0.98, 0.46
 1.0,  1.3,  1.0, .429, 0.96, .448
 1.0,  1.3,  1.0, .427, 0.94, .463
 1.0,  1.3,  1.0, .422, 0.84, .468
 1.0,  1.3,  1.0, .428, 0.94, .464
 1.0,  1.3,  1.0, .432, 0.94, .468
 1.0,  1.3,  1.0, .433, 0.96, .462
 1.0,  1.3,  1.0, .424, 0.96, .491
 1.0,  1.3,  1.0, .424, 0.88, .481
 1.0,  1.3,  1.0, .422, 0.98, 0.48
 1.0,  1.3,  1.0, .418, 0.94, 0.47
 1.0,  1.3,  1.0, .426, 0.98, .445
 1.0,  1.3,  1.0, .432,  0.8, .497
 1.0,  1.3,  1.0, .425, 0.84, .473
 1.0,  1.3,  1.0, .431, 0.88, .444
 1.0,  1.3,  1.0, .432, 0.98, .473
 1.0,  1.3,  1.0, .433,  0.9, .479
 1.0,  1.3,  1.0, 0.43, 0.94, .502
 1.0,  1.3,  1.0, .427, 0.96, .461
 1.0,  1.3,  1.0, 0.43, 0.84, .478
 1.0,  1.3,  1.0, .429, 0.94, .462
 1.0,  1.3,  1.0, .424, 0.94, .466
 1.0,  1.3,  1.0, .428, 0.92, .481
 1.0,  1.3,  1.0, .431, 0.98, .461
 1.0,  1.3,  1.0, .431, .778, .552
 1.0,  1.3,  1.0, .429, 0.86, .479
 1.0,  1.3,  1.0, .422, 0.88, .478
 1.0,  1.3,  1.0, .425, 0.98, .448
 1.0,  1.3,  1.0, .425, 0.92, .475
 1.0,  1.3,  1.0, .423, 0.94, .457
 1.0,  1.3,  1.0, .423, 0.96, .467
 1.0,  1.3,  1.0, .427, 0.92, .465
 1.0,  1.3,  1.0, .428,  0.9, .505
 1.0,  1.3,  1.0, .427, 0.94, .461
 1.0,  1.3,  1.0, .432, 0.92, .473
 1.0,  1.3,  1.0, .427, 0.92, .478
 1.0,  1.3,  1.0, .416, 0.96, .424
 1.0,  1.3,  1.0, .426, 0.92, 0.48
 1.0,  1.3,  1.0, 0.43, 0.98, .466
 1.0,  1.3,  1.0, .434, 0.94, .485
 1.0,  1.3,  1.0, .427, 0.86, .478
 1.0,  1.3,  1.0, .428,  0.9, 0.46
 1.0,  1.3,  1.0, .423, 0.98, .466
 1.0,  1.4,  1.0, 0.43, 0.96, .465
 1.0,  1.4,  1.0, .431, 0.94, .435
 1.0,  1.4,  1.0, .433, 0.88, .471
 1.0,  1.4,  1.0, .426, 0.94, .475
 1.0,  1.4,  1.0, .431,  0.9, .468
 1.0,  1.4,  1.0, .422, 0.94, .489
 1.0,  1.4,  1.0, .428, 0.88, .459
 1.0,  1.4,  1.0, .424,  0.9, .464
 1.0,  1.4,  1.0, .431, 0.92, .477
 1.0,  1.4,  1.0, .426, 0.96, .473
 1.0,  1.4,  1.0, .429, 0.92, .492
 1.0,  1.4,  1.0, .419,  0.9, .501
 1.0,  1.4,  1.0, .432, 0.92, .465
 1.0,  1.4,  1.0, .428, 0.94, .472
 1.0,  1.4,  1.0, .431,  0.9, .458
 1.0,  1.4,  1.0, .418,  1.0, .479
 1.0,  1.4,  1.0, .423,  0.9, .458
 1.0,  1.4,  1.0, .432, 0.98, .459
 1.0,  1.4,  1.0, .424, 0.92, .465
 1.0,  1.4,  1.0, .428, 0.92, .462
 1.0,  1.4,  1.0, .423, 0.92, .502
 1.0,  1.4,  1.0, .425, 0.94, .509
 1.0,  1.4,  1.0, .424, 0.92, .453
 1.0,  1.4,  1.0, .429, 0.98, .472
 1.0,  1.4,  1.0, .431, 0.94, .466
 1.0,  1.4,  1.0, .421, 0.94, .457
 1.0,  1.4,  1.0, 0.43, 0.92, .485
 1.0,  1.4,  1.0, .422, 0.94, .453
 1.0,  1.4,  1.0, .422,  0.9, .481
 1.0,  1.4,  1.0, .432, 0.94, .451
 1.0,  1.4,  1.0, 0.43, 0.98, .483
 1.0,  1.4,  1.0, .419, 0.98, 0.49
 1.0,  1.4,  1.0, .431, 0.98, .451
 1.0,  1.4,  1.0, .431, 0.94, .447
 1.0,  1.4,  1.0, .429, 0.98, .463
 1.0,  1.4,  1.0, .429, 0.92, .445
 1.0,  1.4,  1.0, .419, 0.96, .479
 1.0,  1.4,  1.0, .436, 0.92, .457
 1.0,  1.4,  1.0, .424, 0.94, .473
 1.0,  1.4,  1.0, .432, 0.92, .479
 1.0,  1.4,  1.0, .427, 0.94, .457
 1.0,  1.4,  1.0, .422, 0.98, 0.48
 1.0,  1.4,  1.0, .427, 0.96, .455
 1.0,  1.4,  1.0, .426, 0.98, .459
 1.0,  1.4,  1.0, .423, 0.96, .479
 1.0,  1.4,  1.0, .433, 0.92, .471
 1.0,  1.4,  1.0, .426, 0.98, .477
 1.0,  1.4,  1.0, .435,  0.9, .464
 1.0,  1.4,  1.0, .432,  0.9, .486
 1.0,  1.4,  1.0, .427,  0.9, .469
 1.0,  1.4,  1.0, .424, 0.96, 0.45
 1.0,  1.4,  1.0, .428, 0.98, .465
 1.0,  1.4,  1.0, .432, 0.88, .494
 1.0,  1.4,  1.0, .428, 0.96, .445
 1.0,  1.4,  1.0, .428, 0.94, .471
 1.0,  1.4,  1.0, .422, 0.94, 0.43
 1.0,  1.4,  1.0, .423, 0.84, .511
 1.0,  1.4,  1.0, .428,  0.9, 0.46
 1.0,  1.4,  1.0, .427, 0.84, .449
 1.0,  1.4,  1.0, .422, 0.84, .454
 1.0,  1.4,  1.0, .419, 0.88, .503
 1.0,  1.4,  1.0, .425, 0.96, .453
 1.0,  1.4,  1.0, .417, 0.96, .464
 1.0,  1.4,  1.0, .436, 0.96, .449
 1.0,  1.4,  1.0, .424, 0.98, .484
 1.0,  1.4,  1.0, .429, 0.98, .466
 1.0,  1.4,  1.0, 0.42, 0.94, .467
 1.0,  1.4,  1.0, .426,  0.9, .484
 1.0,  1.4,  1.0, .429, 0.98, .455
 1.0,  1.4,  1.0, .428,  0.9, .461
 1.0,  1.4,  1.0, .423, 0.94, .491
 1.0,  1.4,  1.0, .429,  1.0, .468
 1.0,  1.4,  1.0, .424, 0.94, .475
 1.0,  1.4,  1.0, .437, 0.88, .435
 1.0,  1.4,  1.0, .431, 0.92, 0.48
 1.0,  1.4,  1.0, .426, 0.94, .495
 1.0,  1.4,  1.0, .433, 0.98, .462
 1.0,  1.4,  1.0, .431, 0.98, 0.46
 1.0,  1.4,  1.0, 0.43, 0.94, .488
 1.0,  1.4,  1.0, .424, 0.92, .464
 1.0,  1.4,  1.0, .421, 0.92, .476
 1.0,  1.4,  1.0, .427, 0.94, .448
 1.0,  1.4,  1.0, 0.43, 0.92, .447
 1.0,  1.4,  1.0, .434, 0.88, .494
 1.0,  1.4,  1.0, .432, 0.88, .471
 1.0,  1.4,  1.0, .427, 0.94, .466
 1.0,  1.4,  1.0, .423, 0.98, .445
 1.0,  1.4,  1.0, .433, 0.92, .466
 1.0,  1.4,  1.0, .429, 0.96, .455
 1.0,  1.4,  1.0, .427, 0.98, .454
 1.0,  1.4,  1.0, .423, 0.94, .477
 1.0,  1.4,  1.0, .435, 0.98, .484
 1.0,  1.4,  1.0, .418, 0.98, 0.49
 1.0,  1.4,  1.0, 0.43, 0.96, .467
 1.0,  1.4,  1.0, .424, 0.98, .454
 1.0,  1.4,  1.0, .423, 0.98, .479
 1.0,  1.4,  1.0, .423, 0.88, .469
 1.0,  1.4,  1.0, .429,  0.9, 0.47
 1.0,  1.4,  1.0, 0.44, 0.98, 0.48
 1.0,  1.4,  1.0, .428, 0.92, .489
 1.0,  1.5,  1.0, .424, 0.98, .467
 1.0,  1.5,  1.0, .432, 0.96, .457
 1.0,  1.5,  1.0, .433, 0.94, .472
 1.0,  1.5,  1.0, .427, 0.88, 0.45
 1.0,  1.5,  1.0, .434, 0.94, .474
 1.0,  1.5,  1.0, .419,  0.9, 0.44
 1.0,  1.5,  1.0, .429, 0.88, .465
 1.0,  1.5,  1.0, .428,  0.9, 0.47
 1.0,  1.5,  1.0, .427, 0.92, 0.45
 1.0,  1.5,  1.0, .434, 0.98, .469
 1.0,  1.5,  1.0, 0.43, 0.96, .471
 1.0,  1.5,  1.0, .425, 0.96, .445
 1.0,  1.5,  1.0, .429,  1.0, .473
 1.0,  1.5,  1.0, .433, 0.98, .447
 1.0,  1.5,  1.0, .432, 0.88, .499
 1.0,  1.5,  1.0, .429, 0.98, .455
 1.0,  1.5,  1.0, .429, 0.94, .481
 1.0,  1.5,  1.0, .433,  0.9, .475
 1.0,  1.5,  1.0, .436, 0.98, .456
 1.0,  1.5,  1.0, .435, 0.96, .455
 1.0,  1.5,  1.0, 0.43, 0.98, .451
 1.0,  1.5,  1.0, .423, 0.96, 0.46
 1.0,  1.5,  1.0, 0.42, 0.88, .439
 1.0,  1.5,  1.0, .419, 0.92, .437
 1.0,  1.5,  1.0, .428, 0.94, .474
 1.0,  1.5,  1.0, .432, 0.94, .471
 1.0,  1.5,  1.0, .428, 0.96, 0.48
 1.0,  1.5,  1.0, .435, 0.98, .466
 1.0,  1.5,  1.0, 0.43, 0.88, 0.48
 1.0,  1.5,  1.0, .427,  1.0, .435
 1.0,  1.5,  1.0, .428,  1.0, .439
 1.0,  1.5,  1.0, .432, .909, .491
 1.0,  1.5,  1.0, .435, 0.94, .478
 1.0,  1.5,  1.0, .423,  1.0, .454
 1.0,  1.5,  1.0, .434,  1.0, .458
 1.0,  1.5,  1.0, .428, 0.98, 0.46
 1.0,  1.5,  1.0, .422, 0.96, .445
 1.0,  1.5,  1.0, .427, 0.98, .493
 1.0,  1.5,  1.0, .421, 0.86, .445
 1.0,  1.5,  1.0, .432, 0.96, .481
 1.0,  1.5,  1.0, 0.42,  1.0, .447
 1.0,  1.5,  1.0, .426,  0.9, .485
 1.0,  1.5,  1.0, .425, 0.94, .456
 1.0,  1.5,  1.0, .425, 0.98, .489
 1.0,  1.5,  1.0, .429, 0.98, .444
 1.0,  1.5,  1.0, .431, 0.98, .492
 1.0,  1.5,  1.0, .428, 0.92, .452
 1.0,  1.5,  1.0, .426,  1.0, .469
 1.0,  1.5,  1.0, .419, 0.88, .501
 1.0,  1.5,  1.0, .429, 0.94, .512
 1.0,  1.5,  1.0, 0.43, 0.98, .466
 1.0,  1.5,  1.0, 0.43, 0.98, 0.45
 1.0,  1.5,  1.0, .435, 0.98, .464
 1.0,  1.5,  1.0, .423, 0.94, .441
 1.0,  1.5,  1.0, .423, 0.94, .482
 1.0,  1.5,  1.0, .426, 0.92, .466
 1.0,  1.5,  1.0, 0.43, 0.94, .461
 1.0,  1.5,  1.0, .428, 0.88, .474
 1.0,  1.5,  1.0, .433,  0.9, .474
 1.0,  1.5,  1.0, .433, 0.94, .472
 1.0,  1.5,  1.0, .436, 0.92, .454
 1.0,  1.5,  1.0, .429, 0.96, .486
