D1, D2, Con/ACC, Con/RT, In/ACC, In/RT
 0.5,  0.1,  1.0, .421, 0.64,  0.5
 0.5,  0.1,  1.0, .425, 0.64, .519
 0.5,  0.1,  1.0, .426, 0.74,  0.5
 0.5,  0.1,  1.0, .426, 0.78, .535
 0.5,  0.1,  1.0, .425, 0.78, .505
 0.5,  0.1,  1.0, .435,  0.8, 0.53
 0.5,  0.1,  1.0, .428,  0.7, .495
 0.5,  0.1,  1.0, .424, 0.74, .492
 0.5,  0.1,  1.0, .427, 0.74, 0.53
 0.5,  0.1,  1.0, .418,  0.7, .522
 0.5,  0.1,  1.0, .427,  0.7, .513
 0.5,  0.1,  1.0, .425, 0.86, .511
 0.5,  0.1,  1.0, .426, 0.84, .504
 0.5,  0.1,  1.0, .423, 0.74, .508
 0.5,  0.1,  1.0, .422, 0.66, .507
 0.5,  0.1,  1.0, .421, 0.92, .505
 0.5,  0.1,  1.0, .433, 0.78, 0.51
 0.5,  0.1,  1.0, 0.42, 0.74, .535
 0.5,  0.1,  1.0, .429, 0.66, .529
 0.5,  0.1,  1.0, .415, 0.72, .533
 0.5,  0.1,  1.0, .432, 0.64, .533
 0.5,  0.1,  1.0, .423, 0.68, 0.54
 0.5,  0.1,  1.0, .425, 0.68, .507
 0.5,  0.1,  1.0, .426,  0.7, 0.52
 0.5,  0.1,  1.0, .434, 0.72, 0.52
 0.5,  0.1,  1.0, .424, 0.74, .531
 0.5,  0.1,  1.0, .429, 0.76, .507
 0.5,  0.1,  1.0, .415, 0.78, .513
 0.5,  0.1,  1.0, .423, 0.66, 0.52
 0.5,  0.1,  1.0, 0.42,  0.7, .529
 0.5,  0.1,  1.0, 0.42, 0.74, .507
 0.5,  0.1,  1.0, .429,  0.8, .518
 0.5,  0.1,  1.0, .423,  0.7, .507
 0.5,  0.1,  1.0, .422, 0.72, .529
 0.5,  0.1,  1.0, .431, 0.74, 0.56
 0.5,  0.1,  1.0, .431, 0.78, .536
 0.5,  0.1,  1.0, .427,  0.7, .524
 0.5,  0.1,  1.0, .425, 0.76, .506
 0.5,  0.1,  1.0, .429,  0.7, .463
 0.5,  0.1,  1.0, .426,  0.7, .516
 0.5,  0.1,  1.0, .426, 0.76, .512
 0.5,  0.1,  1.0, .421, 0.78, .494
 0.5,  0.1,  1.0, .418,  0.7, .493
 0.5,  0.1,  1.0, .429, 0.78, .504
 0.5,  0.1,  1.0, .427, 0.68,  0.5
 0.5,  0.1,  1.0, .429,  0.7, .511
 0.5,  0.1,  1.0, .421,  0.8, .534
 0.5,  0.1,  1.0, .429,  0.8, .504
 0.5,  0.1,  1.0, .428, 0.62, .506
 0.5,  0.1,  1.0, .413, 0.68, .528
 0.5,  0.1,  1.0, .426, 0.78, .507
 0.5,  0.1,  1.0, .415,  0.8, .501
 0.5,  0.1,  1.0, 0.43,  0.7, .505
 0.5,  0.1,  1.0, .419, 0.74, .536
 0.5,  0.1,  1.0, .424, 0.68, .534
 0.5,  0.1,  1.0, .422, 0.66, .507
 0.5,  0.1,  1.0, .428, 0.72, .497
 0.5,  0.1,  1.0, .422, 0.64,  0.5
 0.5,  0.1,  1.0, .425,  0.7, .498
 0.5,  0.1,  1.0, 0.42, 0.68, .525
 0.5,  0.1,  1.0, .425, 0.72, .516
 0.5,  0.1,  1.0, .431,  0.8, .486
 0.5,  0.1,  1.0, .424,  0.8, .511
 0.5,  0.1,  1.0, .418, 0.72, 0.49
 0.5,  0.1,  1.0, 0.42, 0.72, .525
 0.5,  0.1,  1.0, .414, 0.66, .534
 0.5,  0.1,  1.0, .427, 0.74, .501
 0.5,  0.1,  1.0, .434,  0.7, .523
 0.5,  0.1,  1.0, .427, 0.74, .525
 0.5,  0.1,  1.0, .411, 0.72, .547
 0.5,  0.1,  1.0, .423,  0.8, .527
 0.5,  0.1,  1.0, .426,  0.8, .545
 0.5,  0.1,  1.0, .427, 0.74, .518
 0.5,  0.1,  1.0, 0.42,  0.6, .484
 0.5,  0.1,  1.0, .432, 0.64, .499
 0.5,  0.1,  1.0, .438, 0.64, .525
 0.5,  0.1,  1.0, .419, 0.56, .517
 0.5,  0.1,  1.0, .419, 0.82, .545
 0.5,  0.1,  1.0, .429, 0.78, .491
 0.5,  0.1,  1.0, .422,  0.8, .497
 0.5,  0.1,  1.0, .424, 0.74, .499
 0.5,  0.1,  1.0, .432, 0.74, .492
 0.5,  0.1,  1.0, .437, 0.74, .498
 0.5,  0.1,  1.0, .427, 0.62, .504
 0.5,  0.1,  1.0, .431, 0.66, .501
 0.5,  0.1,  1.0, 0.42, 0.76, .513
 0.5,  0.1,  1.0, .421,  0.7, .527
 0.5,  0.1,  1.0, .426, 0.76, .503
 0.5,  0.1,  1.0, .426, 0.72, .505
 0.5,  0.1,  1.0, .426, 0.76, 0.52
 0.5,  0.1,  1.0, .427, 0.72, .499
 0.5,  0.1,  1.0, .431,  0.6, .521
 0.5,  0.1,  1.0, .424, 0.68, .495
 0.5,  0.1,  1.0, .429,  0.7,  0.5
 0.5,  0.1,  1.0, 0.42, 0.72, 0.54
 0.5,  0.1,  1.0, .431, 0.78, .522
 0.5,  0.1,  1.0, .429, 0.74, .521
 0.5,  0.1,  1.0, .427, 0.74, .496
 0.5,  0.1,  1.0, .424, 0.78, .481
 0.5,  0.1,  1.0, .416, 0.64, .544
 0.5,  0.1,  1.0, 0.43, 0.72, .497
 0.5,  0.1,  1.0, .427,  0.6, .495
 0.5,  0.1,  1.0, .429, 0.72, 0.51
 0.5,  0.1,  1.0, 0.42,  0.7, .538
 0.5,  0.1,  1.0, .439, 0.72, .526
 0.5,  0.1,  1.0, .426, 0.66, .499
 0.5,  0.1,  1.0, .417,  0.6, .521
 0.5,  0.1,  1.0, .424, 0.76, .515
 0.5,  0.2,  1.0, .421, 0.78, .504
 0.5,  0.2,  1.0, 0.42, 0.78, .518
 0.5,  0.2,  1.0, .429, 0.74, .498
 0.5,  0.2,  1.0, .426, 0.68, .506
 0.5,  0.2,  1.0, .423, 0.74, .518
 0.5,  0.2,  1.0, .423, 0.66, .534
 0.5,  0.2,  1.0, .435, 0.72, .519
 0.5,  0.2,  1.0, .424, 0.76, .541
 0.5,  0.2,  1.0, .427, 0.76, .517
 0.5,  0.2,  1.0, 0.43, 0.74, .519
 0.5,  0.2,  1.0, .428,  0.7, .538
 0.5,  0.2,  1.0, .423,  0.7, .538
 0.5,  0.2,  1.0, .423, 0.84, .508
 0.5,  0.2,  1.0, .429, 0.82, 0.47
 0.5,  0.2,  1.0, .428,  0.8, .501
 0.5,  0.2,  1.0, .431, 0.68, .477
 0.5,  0.2,  1.0, .417, 0.76, .564
 0.5,  0.2,  1.0, .426, 0.72, .485
 0.5,  0.2,  1.0, .423, 0.82, .535
 0.5,  0.2,  1.0, 0.43, 0.66, 0.51
 0.5,  0.2,  1.0, .429, 0.68, 0.52
 0.5,  0.2,  1.0, .426, 0.74, .513
 0.5,  0.2,  1.0, .428, 0.76, .535
 0.5,  0.2,  1.0, .432, 0.82, .507
 0.5,  0.2,  1.0, 0.43, 0.74, .494
 0.5,  0.2,  1.0, .421, 0.78, .505
 0.5,  0.2,  1.0, .426, .841, .495
 0.5,  0.2,  1.0, .424,  0.8, .508
 0.5,  0.2,  1.0, .431, 0.76, .498
 0.5,  0.2,  1.0, .431, 0.74, .494
 0.5,  0.2,  1.0, .416, 0.84, .526
 0.5,  0.2,  1.0, .428, 0.74, .498
 0.5,  0.2,  1.0, .427, 0.76, .493
 0.5,  0.2,  1.0, .431,  0.8, .518
 0.5,  0.2,  1.0, .424, 0.82, .527
 0.5,  0.2,  1.0, .429, 0.76, .489
 0.5,  0.2,  1.0, .428, 0.62, .519
 0.5,  0.2,  1.0, .431, 0.72, 0.53
 0.5,  0.2,  1.0, .427,  0.8, .501
 0.5,  0.2,  1.0, 0.43,  0.7, .494
 0.5,  0.2,  1.0, .426, 0.84, .505
 0.5,  0.2,  1.0, 0.43,  0.7, .495
 0.5,  0.2,  1.0, .423,  0.7, .495
 0.5,  0.2,  1.0, .432, 0.66, .529
 0.5,  0.2,  1.0, 0.43, 0.76, .515
 0.5,  0.2,  1.0, .426, 0.66, .532
 0.5,  0.2,  1.0, .429,  0.7, .535
 0.5,  0.2,  1.0, .424, 0.82, .516
 0.5,  0.2,  1.0, .432,  0.8,  0.5
 0.5,  0.2,  1.0, .432, 0.68, .526
 0.5,  0.2,  1.0, .431,  0.8, .542
 0.5,  0.2,  1.0, .419, 0.82, .505
 0.5,  0.2,  1.0, .425,  0.7, .539
 0.5,  0.2,  1.0, .426, 0.72, .508
 0.5,  0.2,  1.0, .418,  0.7, .561
 0.5,  0.2,  1.0, .421, 0.78, .551
 0.5,  0.2,  1.0, .426, 0.68, 0.46
 0.5,  0.2,  1.0, .424, 0.74, .545
 0.5,  0.2,  1.0, .423,  0.8, .519
 0.5,  0.2,  1.0, .421, 0.84, .502
 0.5,  0.2,  1.0, 0.42,  0.7, .532
 0.5,  0.2,  1.0, .421, 0.86, .492
 0.5,  0.2,  1.0, .421, 0.68, .534
 0.5,  0.2,  1.0, .424, 0.68, .511
 0.5,  0.2,  1.0, .419, 0.84, .492
 0.5,  0.2,  1.0, .415, 0.84, .511
 0.5,  0.2,  1.0, .421,  0.8, .506
 0.5,  0.2,  1.0, .424, 0.72, .511
 0.5,  0.2,  1.0, .426, 0.72, .487
 0.5,  0.2,  1.0, .423, 0.76, .505
 0.5,  0.2,  1.0, .421, 0.72, .525
 0.5,  0.2,  1.0, .423,  0.7, .515
 0.5,  0.2,  1.0, .417,  0.7, 0.51
 0.5,  0.2,  1.0, .424, 0.62, .525
 0.5,  0.2,  1.0, .426, 0.82, .512
 0.5,  0.2,  1.0, .429, 0.78, .504
 0.5,  0.2,  1.0, 0.42, 0.76, .516
 0.5,  0.2,  1.0, .424, 0.72, .506
 0.5,  0.2,  1.0, 0.42, 0.72, 0.51
 0.5,  0.2,  1.0, .434,  0.7, 0.53
 0.5,  0.2,  1.0, .415, 0.74, .514
 0.5,  0.2,  1.0, .421,  0.7, .487
 0.5,  0.2,  1.0, .423, 0.68, .492
 0.5,  0.2,  1.0, .424,  0.8, .526
 0.5,  0.2,  1.0, .435, 0.66, .488
 0.5,  0.2,  1.0, .425,  0.6, .542
 0.5,  0.2,  1.0, .423, 0.74, .478
 0.5,  0.2,  1.0, .429, 0.76, .478
 0.5,  0.2,  1.0, .424, 0.76, .551
 0.5,  0.2,  1.0, 0.43, 0.68, .538
 0.5,  0.2,  1.0, .428, 0.72, .482
 0.5,  0.2,  1.0, .429, 0.88, .497
 0.5,  0.2,  1.0, .416, 0.82, .522
 0.5,  0.2,  1.0, .421, 0.76, .502
 0.5,  0.2,  1.0, .425, 0.78, .505
 0.5,  0.2,  1.0, .425, 0.66, .511
 0.5,  0.2,  1.0, .438, 0.74, .491
 0.5,  0.2,  1.0, .429, 0.72, .507
 0.5,  0.2,  1.0, .417, 0.84, .522
 0.5,  0.2,  1.0, .429, 0.76, .522
 0.5,  0.2,  1.0, .428, 0.74, .485
 0.5,  0.2,  1.0, .426, 0.88, .487
 0.5,  0.2,  1.0, .422, 0.68, .514
 0.5,  0.2,  1.0, .426,  0.6, .507
 0.5,  0.2,  1.0, .423,  0.6, .553
 0.5,  0.2,  1.0, .422, 0.74, .506
 0.5,  0.2,  1.0, .426, 0.74, .467
 0.5,  0.2,  1.0, 0.43, 0.74, .486
 0.5,  0.2,  1.0, .423, 0.74, .495
 0.5,  0.2,  1.0, .422, 0.76, .495
 0.5,  0.2,  1.0, .428,  0.6, 0.56
 0.5,  0.2,  1.0, .433, 0.72, .516
 0.5,  0.2,  1.0, .422, 0.68, .513
 0.5,  0.2,  1.0, .429, 0.68, 0.53
 0.5,  0.2,  1.0, .426, 0.78, .529
 0.5,  0.2,  1.0, .433, 0.76, .524
 0.5,  0.2,  1.0, .427,  0.8, 0.52
 0.5,  0.2,  1.0, .428, 0.62, .518
 0.5,  0.2,  1.0, .422, 0.86, .501
 0.5,  0.2,  1.0, .428, 0.66, .509
 0.5,  0.2,  1.0, .424, 0.68, .476
 0.5,  0.2,  1.0, .426, 0.72, .525
 0.5,  0.2,  1.0, .415,  0.7, .525
 0.5,  0.2,  1.0, .419, 0.84, .505
 0.5,  0.2,  1.0, .434,  0.8, .501
 0.5,  0.2,  1.0, .427, 0.84, .503
 0.5,  0.2,  1.0, .422,  0.8, .509
 0.5,  0.2,  1.0, .423, 0.66, .508
 0.5,  0.2,  1.0, .424, 0.74, .517
 0.5,  0.2,  1.0, .426,  0.8, .524
 0.5,  0.2,  1.0, 0.42, 0.76, .557
 0.5,  0.2,  1.0, .434, 0.76, .511
 0.5,  0.2,  1.0, .435, 0.84, .517
 0.5,  0.2,  1.0, .433, 0.74, .528
 0.5,  0.2,  1.0, .426, 0.74, .529
 0.5,  0.2,  1.0, .434,  0.8, .478
 0.5,  0.2,  1.0, .424,  0.8, .522
 0.5,  0.2,  1.0, .423, 0.76, .509
 0.5,  0.2,  1.0, 0.43, 0.72, .487
 0.5,  0.2,  1.0, .434,  0.7, .531
 0.5,  0.2,  1.0, .428, 0.84, .489
 0.5,  0.2,  1.0, .424, 0.64, .516
 0.5,  0.2,  1.0, .429, 0.72, 0.48
 0.5,  0.2,  1.0, .421, 0.68, .533
 0.5,  0.2,  1.0, .423, 0.74, .527
 0.5,  0.2,  1.0, .422, 0.74, .511
 0.5,  0.2,  1.0, .435,  0.7, .517
 0.5,  0.2,  1.0, .419, 0.66, .502
 0.5,  0.2,  1.0, .436, 0.68, .495
 0.5,  0.2,  1.0, .427, 0.72,  0.5
 0.5,  0.2,  1.0, .416, 0.76, .501
 0.5,  0.2,  1.0, .433, 0.82, 0.52
 0.5,  0.2,  1.0, .425,  0.7, .519
 0.5,  0.2,  1.0, .426, 0.76, .507
 0.5,  0.2,  1.0, .417,  0.8, .543
 0.5,  0.2,  1.0, .435,  0.7, .515
 0.5,  0.2,  1.0, .437, 0.72, .553
 0.5,  0.2,  1.0, .419,  0.8, .521
 0.5,  0.2,  1.0, .422, 0.78, .509
 0.5,  0.2,  1.0, .418, 0.78, .516
 0.5,  0.2,  1.0, .433, 0.76, .507
 0.5,  0.2,  1.0, .422, 0.72, .516
 0.5,  0.2,  1.0, .426, 0.68, .511
 0.5,  0.2,  1.0, .423,  0.7, .516
 0.5,  0.2,  1.0, 0.43,  0.8, .489
 0.5,  0.2,  1.0, .421,  0.8, .508
 0.5,  0.2,  1.0, .424, 0.76, .514
 0.5,  0.2,  1.0, .426, 0.84, .508
 0.5,  0.2,  1.0, .424,  0.7, .526
 0.5,  0.2,  1.0, .432, 0.86, .501
 0.5,  0.2,  1.0, .427, 0.84, .561
 0.5,  0.2,  1.0, .429, 0.76, .519
 0.5,  0.2,  1.0, .426, 0.86, .543
 0.5,  0.2,  1.0, .433, 0.64, .514
 0.5,  0.2,  1.0, .427, 0.74, .534
 0.5,  0.2,  1.0, 0.43, 0.84, .489
 0.5,  0.2,  1.0, .428, 0.68, .509
 0.5,  0.2,  1.0, .421,  0.8, .523
 0.5,  0.2,  1.0, .429, 0.82, 0.52
 0.5,  0.2,  1.0, .423, 0.68, .512
 0.5,  0.2,  1.0, .425, 0.76, .536
 0.5,  0.2,  1.0, .426, 0.88, .501
 0.5,  0.2,  1.0, .429, 0.72, .495
 0.5,  0.2,  1.0, 0.44, 0.74, .511
 0.5,  0.2,  1.0, .427, 0.76, .502
 0.5,  0.2,  1.0, .418, 0.68, .465
 0.5,  0.2,  1.0, .423, 0.76, .471
 0.5,  0.2,  1.0, .425, 0.68, .498
 0.5,  0.2,  1.0, .431, 0.78, .491
 0.5,  0.2,  1.0, .426, 0.76,  0.5
 0.5,  0.2,  1.0, .421, 0.74, .532
 0.5,  0.2,  1.0, .425, 0.76, .499
 0.5,  0.2,  1.0, 0.43, 0.78, .513
 0.5,  0.2,  1.0, .432, 0.68, .519
 0.5,  0.2,  1.0, .422, 0.72, .506
 0.5,  0.2,  1.0, .421, 0.76, .487
 0.5,  0.2,  1.0, .431, 0.82, .509
 0.5,  0.2,  1.0, .434, 0.68, .498
 0.5,  0.2,  1.0, .422,  0.7, .526
 0.5,  0.2,  1.0, .426, 0.78, .521
 0.5,  0.2,  1.0, .422,  0.5, .529
 0.5,  0.2,  1.0, .426, 0.78, .507
 0.5,  0.2,  1.0, .418, 0.76, .486
 0.5,  0.2,  1.0, .426, 0.76, .516
 0.5,  0.2,  1.0, .424, 0.72, .529
 0.5,  0.2,  1.0, .421, 0.68, 0.46
 0.5,  0.2,  1.0, .425, 0.72, .501
 0.5,  0.2,  1.0, .427, 0.84, .515
 0.5,  0.2,  1.0, .426,  0.7, .512
 0.5,  0.2,  1.0, .428,  0.8, 0.52
 0.5,  0.2,  1.0, .433,  0.8, .525
 0.5,  0.2,  1.0, .433, 0.78, .508
 0.5,  0.2,  1.0, .422, 0.76, .516
 0.5,  0.2,  1.0, .421, 0.66, .496
 0.5,  0.2,  1.0, .423, 0.78, .508
 0.5,  0.2,  1.0, .437,  0.7,  0.5
 0.5,  0.2,  1.0, .428, 0.78, .503
 0.5,  0.2,  1.0, .429, 0.72, .522
 0.5,  0.2,  1.0, .422, 0.76, .493
 0.5,  0.2,  1.0, .428, 0.82, .525
 0.5,  0.2,  1.0, 0.42, 0.68, .521
 0.5,  0.2,  1.0, .419,  0.7, .542
 0.5,  0.2,  1.0, .429, 0.68, .511
 0.5,  0.2,  1.0, .429, 0.66, .549
 0.5,  0.2,  1.0, .422, 0.76, .479
 0.5,  0.2,  1.0, 0.43, 0.66, .492
 0.5,  0.2,  1.0, .419, 0.76, .488
 0.5,  0.2,  1.0, .428, 0.78, .548
 0.5,  0.2,  1.0, 0.43, 0.84, 0.51
 0.5,  0.2,  1.0, .418, 0.74, .482
 0.5,  0.2,  1.0, .434, 0.84, 0.51
 0.5,  0.2,  1.0, .434, 0.74, .514
 0.5,  0.2,  1.0, .422, 0.82, .502
 0.5,  0.2,  1.0, .424, 0.66, 0.52
 0.5,  0.2,  1.0, .416, 0.76, 0.52
 0.5,  0.2,  1.0, .427, 0.66, .507
 0.5,  0.2,  1.0, .419, 0.76, .502
 0.5,  0.2,  1.0, .422, 0.66, .506
 0.5,  0.2,  1.0, .427, 0.82, .499
 0.5,  0.2,  1.0, .428, 0.84, .509
 0.5,  0.2,  1.0, .434, 0.86, .518
 0.5,  0.2,  1.0, .426,  0.7, .533
 0.5,  0.2,  1.0, .425, 0.58, .525
 0.5,  0.2,  1.0, .422, 0.68, .515
 0.5,  0.2,  1.0, .432, 0.76, .508
 0.5,  0.2,  1.0, .422, 0.82, .534
 0.5,  0.2,  1.0, .429, 0.76, .517
 0.5,  0.2,  1.0, .422, 0.66, 0.52
 0.5,  0.2,  1.0, .427, 0.78, .518
 0.5,  0.2,  1.0, .419, 0.74, 0.52
 0.5,  0.3,  1.0, .426, 0.64, .525
 0.5,  0.3,  1.0, .431, 0.66, .524
 0.5,  0.3,  1.0, .425, 0.78, .518
 0.5,  0.3,  1.0, .428, 0.64, .524
 0.5,  0.3,  1.0, .429, 0.72, .477
 0.5,  0.3,  1.0, .422, 0.78, .515
 0.5,  0.3,  1.0, 0.43,  0.8, .506
 0.5,  0.3,  1.0, .427, 0.78, .488
 0.5,  0.3,  1.0, .423, 0.74, .483
 0.5,  0.3,  1.0, .431,  0.8, .511
 0.5,  0.3,  1.0, .428, 0.82,  0.5
 0.5,  0.3,  1.0, .428, 0.68, .508
 0.5,  0.3,  1.0, .438, 0.64, .497
 0.5,  0.3,  1.0, .429, 0.82, .501
 0.5,  0.3,  1.0, .429,  0.8, .494
 0.5,  0.3,  1.0, .428, 0.72, .486
 0.5,  0.3,  1.0, .426, 0.68, .502
 0.5,  0.3,  1.0, .435,  0.8, .508
 0.5,  0.3,  1.0, .431, 0.82, .488
 0.5,  0.3,  1.0, .422, 0.78, .503
 0.5,  0.3,  1.0, .431,  0.8, .518
 0.5,  0.3,  1.0, 0.43, 0.74, .526
 0.5,  0.3,  1.0, .423, 0.76, .519
 0.5,  0.3,  1.0, .423, 0.72, .555
 0.5,  0.3,  1.0, .425, 0.72, .522
 0.5,  0.3,  1.0, .423, 0.76, .504
 0.5,  0.3,  1.0, .418,  0.8, .514
 0.5,  0.3,  1.0, .427, 0.66, .516
 0.5,  0.3,  1.0, .423,  0.8, .516
 0.5,  0.3,  1.0, .427, 0.72, .491
 0.5,  0.3,  1.0, .422, 0.72, .522
 0.5,  0.3,  1.0, 0.42, 0.68, .483
 0.5,  0.3,  1.0, .421, 0.84, .544
 0.5,  0.3,  1.0, 0.43,  0.7, .507
 0.5,  0.3,  1.0, .414, 0.78, 0.55
 0.5,  0.3,  1.0, 0.43, 0.68, .487
 0.5,  0.3,  1.0, .431, 0.74, .535
 0.5,  0.3,  1.0, .422, 0.74, .533
 0.5,  0.3,  1.0, .426, 0.72, .499
 0.5,  0.3,  1.0, .426,  0.7, .479
 0.5,  0.3,  1.0, 0.43, 0.72, .523
 0.5,  0.3,  1.0, .433, 0.76, .524
 0.5,  0.3,  1.0, .419,  0.7,  0.5
 0.5,  0.3,  1.0, .424, 0.76, .523
 0.5,  0.3,  1.0, .434, 0.72, .512
 0.5,  0.3,  1.0, .429,  0.7, .512
 0.5,  0.3,  1.0, .432, 0.84, .512
 0.5,  0.3,  1.0, .427,  0.7, .557
 0.5,  0.3,  1.0, .439, 0.62, .531
 0.5,  0.3,  1.0, 0.43, 0.76, .493
 0.5,  0.3,  1.0, .419, 0.74, .557
 0.5,  0.3,  1.0, .421,  0.8, .505
 0.5,  0.3,  1.0, .426, 0.84, .547
 0.5,  0.3,  1.0, .424, 0.68, 0.52
 0.5,  0.3,  1.0, .418, 0.74, .529
 0.5,  0.3,  1.0, .419, 0.76, .499
 0.5,  0.3,  1.0, .417,  0.8, .499
 0.5,  0.3,  1.0, .431, 0.82, 0.48
 0.5,  0.3,  1.0, .424, 0.68, .479
 0.5,  0.3,  1.0, .428, 0.78, .532
 0.5,  0.3,  1.0, 0.42, 0.74, .514
 0.5,  0.3,  1.0, .428,  0.7, .542
 0.5,  0.3,  1.0, .429, 0.76, .495
 0.5,  0.3,  1.0, .418, 0.76, .486
 0.5,  0.3,  1.0, .431,  0.8, .487
 0.5,  0.3,  1.0, .415, 0.76, .524
 0.5,  0.3,  1.0, .427, 0.66, .502
 0.5,  0.3,  1.0, .429, 0.82, .493
 0.5,  0.3,  1.0, .421, 0.64, .496
 0.5,  0.3,  1.0, .427, 0.66, .519
 0.5,  0.3,  1.0, .432, 0.68, .545
 0.5,  0.3,  1.0, .411, 0.74, .527
 0.5,  0.3,  1.0, .419, 0.78, .502
 0.5,  0.3,  1.0, .427,  0.8, .491
 0.5,  0.3,  1.0, .437, 0.74, .538
 0.5,  0.3,  1.0, .426,  0.7, .528
 0.5,  0.3,  1.0, .422, 0.66, .537
 0.5,  0.3,  1.0, .423, 0.74, .516
 0.5,  0.3,  1.0, .421,  0.9, .471
 0.5,  0.3,  1.0, 0.43, 0.58, 0.48
 0.5,  0.3,  1.0, .432,  0.7, .504
 0.5,  0.3,  1.0, .428,  0.7, .538
 0.5,  0.3,  1.0, .426,  0.8, .515
 0.5,  0.3,  1.0, .427, 0.82, .482
 0.5,  0.3,  1.0, .434, 0.66, .521
 0.5,  0.3,  1.0, .427, 0.76, .524
 0.5,  0.3,  1.0, .433, 0.86, .509
 0.5,  0.3,  1.0, .424,  0.8, .523
 0.5,  0.3,  1.0, .429, 0.74, .508
 0.5,  0.3,  1.0, .421, 0.84, .519
 0.5,  0.3,  1.0, 0.42, 0.82, 0.54
 0.5,  0.3,  1.0, .425, 0.82, .531
 0.5,  0.3,  1.0, .431, 0.72, 0.54
 0.5,  0.3,  1.0, .424,  0.7, .489
 0.5,  0.3,  1.0, .425, 0.76, .497
 0.5,  0.3,  1.0, .441, 0.74, .534
 0.5,  0.3,  1.0, .431, 0.82, .486
 0.5,  0.3,  1.0, .415,  0.8, .519
 0.5,  0.3,  1.0, .429, 0.78, .507
 0.5,  0.3,  1.0, .433, 0.68, .503
 0.5,  0.3,  1.0, .419, 0.66, .499
 0.5,  0.3,  1.0, .418, 0.72, .524
 0.5,  0.3,  1.0, .423,  0.8, .516
 0.5,  0.3,  1.0, .422, 0.66, .519
 0.5,  0.3,  1.0, .421, 0.76, .534
 0.5,  0.3,  1.0, 0.43, 0.74, .479
 0.5,  0.3,  1.0, .425, 0.92, .489
 0.5,  0.3,  1.0, 0.43, 0.82, .529
 0.5,  0.3,  1.0, .431, 0.78, .518
 0.5,  0.3,  1.0, .426, 0.68, .538
 0.5,  0.3,  1.0, .423, 0.76, .529
 0.5,  0.3,  1.0, .427, 0.68, .534
 0.5,  0.3,  1.0, .424, 0.68, .484
 0.5,  0.3,  1.0, .427, 0.86,  0.5
 0.5,  0.3,  1.0, .425, 0.74, .493
 0.5,  0.3,  1.0, .426,  0.7, 0.54
 0.5,  0.3,  1.0, .425, 0.76, 0.54
 0.5,  0.3,  1.0, .426, 0.68, .493
 0.5,  0.3,  1.0, .428, 0.86, .504
 0.5,  0.3,  1.0, .422, 0.78, .525
 0.5,  0.3,  1.0, .424, 0.66, .548
 0.5,  0.3,  1.0, .424,  0.7, .503
 0.5,  0.3,  1.0, .428,  0.7, .508
 0.5,  0.3,  1.0, .426, 0.72, .537
 0.5,  0.3,  1.0, .417, 0.84, .538
 0.5,  0.3,  1.0, .424,  0.8, .498
 0.5,  0.3,  1.0, .424, 0.82, .502
 0.5,  0.3,  1.0, .422, 0.62, .518
 0.5,  0.3,  1.0, .422, 0.74, .504
 0.5,  0.3,  1.0, .436, 0.74, .507
 0.5,  0.3,  1.0, .422, 0.78, .452
 0.5,  0.3,  1.0, .435,  0.7, .492
 0.5,  0.3,  1.0, .426,  0.8, .517
 0.5,  0.3,  1.0, .433, 0.76, .506
 0.5,  0.3,  1.0, .424, 0.78, .501
 0.5,  0.3,  1.0, .426, 0.88, .491
 0.5,  0.3,  1.0, .425, 0.76, .514
 0.5,  0.3,  1.0, .427, 0.68, .518
 0.5,  0.3,  1.0, .422, 0.76, .516
 0.5,  0.3,  1.0, .424, 0.74, .493
 0.5,  0.3,  1.0, .432, 0.72, 0.54
 0.5,  0.3,  1.0, .418, 0.64, .512
 0.5,  0.3,  1.0, .423, 0.64, .512
 0.5,  0.3,  1.0, 0.43, 0.74,  0.5
 0.5,  0.3,  1.0, .425,  0.8, .522
 0.5,  0.3,  1.0, .428, 0.82, .517
 0.5,  0.3,  1.0, .425, 0.74, .517
 0.5,  0.3,  1.0, .436, 0.76, .486
 0.5,  0.3,  1.0, .433, 0.74, .507
 0.5,  0.3,  1.0, .426, 0.64, .504
 0.5,  0.3,  1.0, .423, 0.84, .536
 0.5,  0.3,  1.0, .433, 0.78, .532
 0.5,  0.3,  1.0, .423, 0.66, .511
 0.5,  0.3,  1.0, .428, 0.68, .543
 0.5,  0.3,  1.0, .418, 0.76, .511
 0.5,  0.3,  1.0, 0.44, 0.72, .507
 0.5,  0.3,  1.0, .423, 0.66, .527
 0.5,  0.3,  1.0, .427, 0.78, .497
 0.5,  0.3,  1.0, .436, 0.74, .509
 0.5,  0.3,  1.0, .424, 0.72, 0.51
 0.5,  0.3,  1.0, .428, 0.84, .495
 0.5,  0.3,  1.0, .426, 0.82, .548
 0.5,  0.3,  1.0, .432, 0.78, .502
 0.5,  0.3,  1.0, .433,  0.7, .511
 0.5,  0.3,  1.0, .428, 0.76, .511
 0.5,  0.3,  1.0, .421, 0.78, .523
 0.5,  0.3,  1.0, .425, 0.66, .535
 0.5,  0.3,  1.0, .425, 0.66, .518
 0.5,  0.3,  1.0, .428, 0.72, .494
 0.5,  0.3,  1.0, .426,  0.8, .484
 0.5,  0.3,  1.0, .424,  0.8, .502
